id	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08
ENSG00000100036	7.06786765030222	7.02536495620015	6.95440364175378	7.0046317296695	7.12003505539965	6.98557418912052	7.09297621999658	7.01222928130268
ENSG00000100038	7.80099259877089	7.67571927777342	7.70294084723844	7.5923527434354	7.65123066791042	7.58382964095963	7.57628047594635	7.56997378652298
ENSG00000100060	7.63364956026743	7.63490127048396	7.7517222002828	7.6751228978258	7.72436745892409	7.69044151190111	7.43811262901609	7.66952319700498
ENSG00000100065	9.51560468327134	9.4050685727039	9.58898112527497	9.45777939156427	9.40332187006571	9.21255295193115	9.24326182988335	9.25258354776547
ENSG00000100068	6.78416892663404	6.93920533608437	6.90870898185267	6.84311827377448	7.04165003509011	7.04794814101431	7.16595938255096	7.24113875216704
ENSG00000100075	7.86028449551965	7.93598745190625	7.80895436132725	7.83865677760059	7.69866607038926	7.77145470937015	7.73373459989001	7.64933188635619
ENSG00000100077	8.1406072250858	8.06117492654089	8.31357528741984	7.96530561518581	7.94585837135265	8.17059820740204	8.07447592464742	8.18529503313013
ENSG00000100078	8.82950784595478	8.83050822056011	8.88155570335574	8.72314749794223	8.41458271830498	8.38084921745631	8.40284708701331	8.35102545075079
ENSG00000100083	7.62859087093982	7.63860979373706	7.53745154951281	7.58132370480889	7.48490921305973	7.52860376602674	7.51089367625965	7.51807729524692
ENSG00000100092	9.06438112341978	8.92482468118831	8.97831717186359	9.13924462045802	8.82870593572455	8.74377078987176	8.66184035865465	8.73715627982167
ENSG00000100095	8.21071450779333	8.2593638827521	8.09778931704685	8.10436210513542	8.69230036421752	8.76445802413455	8.73927828618094	8.55365735097214
ENSG00000100097	7.02259175716733	7.11969963652844	7.23356059441055	7.01019309327739	7.11840148997472	7.18095080263347	7.24844851343182	7.25811102152643
ENSG00000100099	8.47895490496401	8.49637337900648	8.42138891166816	8.57207195712815	8.58104337513885	8.6275558957884	8.65423866337392	8.51346778149218
ENSG00000100100	8.28906872704715	8.16135991903129	7.88845092970646	8.00160322064003	8.0084370371709	7.8874612318791	7.92673732221861	8.01927460782467
ENSG00000100106	8.93841464006768	8.91437528189076	8.75326759992182	8.9112041374026	9.12850050883168	9.14628082849609	9.17274268779334	9.05438716720204
ENSG00000100109	7.34254041594303	7.4606812415387	7.5085571592627	7.41404735878818	7.43854165594867	7.47465468696214	7.45740833897143	7.42052377986037
ENSG00000100116	8.78568258244132	8.85319120310631	8.87820518533648	8.60341065675996	8.97012065239106	9.04216423865915	9.10085919852616	8.93545405171306
ENSG00000100121	8.3293593051633	8.39206437863047	8.1813070282176	8.346440243657	8.12676798629858	8.43397698461445	8.17031188437507	8.22817301022715
ENSG00000100124	7.26801212568707	7.2263647374429	7.18178326784844	7.23943803890034	7.3177612872368	7.46707200902667	7.36057720222112	7.38292791528572
ENSG00000100129	9.87528301921127	9.94030524350189	9.95903811750257	9.90058644585726	9.73913939723693	9.84081187410241	9.76920145910428	9.73170634252801
ENSG00000100138	6.3924314226983	6.23489357370527	6.49754124615292	6.38592319217252	6.54468108844828	6.68613946214999	6.58174751515369	6.73108870419448
ENSG00000100142	8.00784858034485	7.80025744612412	8.20890691733453	7.83979464088324	8.13523625014074	8.07330800746425	7.99104862762455	7.93088475041206
ENSG00000100147	6.25303220396828	6.24328213958005	6.39314268706112	6.22072142671891	6.31237920734034	6.26195144928712	6.40913649451741	6.10573765937788
ENSG00000100150	11.9953432683796	12.1284111883392	12.1148231423571	11.9992616314342	12.1749425306951	12.1918579083084	12.1824622914083	12.2187606163503
ENSG00000100162	6.82358529139376	6.75126801106949	6.72997024883758	6.91742662068786	6.78752081870609	6.85793902117922	6.90947284513459	6.79637000806089
ENSG00000100167	7.92855091243816	7.74468641109855	7.90396743617611	7.72121917299236	7.78551102215438	7.6919471127632	7.78943493225809	7.88733147437119
ENSG00000100206	8.75029052973801	8.39958364322994	8.38066206794351	8.49711643051882	8.81310463653224	8.79574443740172	8.71933119445065	8.76533477184061
ENSG00000100209	6.65297547632827	6.71388384704063	6.5917258498927	6.66010697654462	6.67734790006566	6.60823909033948	6.48543793287225	6.63565914541248
ENSG00000100216	6.32640676108877	6.35462104456251	6.21732040838686	6.48470042516404	6.3038970713772	6.39212384675112	6.35032720280672	6.33545002130012
ENSG00000100218	7.40207220624507	7.366218144915	7.53053850137223	7.49737287005504	7.38470423674104	7.26077995074471	7.49662727908634	7.36002336224511
ENSG00000100219	7.8267948230676	7.69278490160117	7.81725673582859	7.7910468065963	7.81804721384181	7.89260878035937	7.78960703602158	7.65616978987515
ENSG00000100226	6.82312051389517	7.03394879073605	6.82644291860674	6.90432521702287	6.75428649828165	7.03949150536973	6.879009280538	6.79136856965928
ENSG00000100227	7.70653411192033	7.83590890506921	7.7722209722728	7.67826536063207	7.98172548923241	7.93447924831087	8.0445505667957	7.79818911362257
ENSG00000100239	9.60147176335582	9.51320436752275	9.56280567677987	9.37387492265391	9.22868499578499	9.27554029322489	9.29711112110621	9.13262781126743
ENSG00000100241	9.94667256733309	10.0328847475993	10.1092791979321	10.1397051444151	10.3654803351498	10.2306817023255	10.2965798631383	10.2227419866889
ENSG00000100242	6.22421551235523	6.14518362834861	6.43634054774361	6.20478087314442	6.36631553984206	6.1399501413916	6.11906992697994	6.07887911684929
ENSG00000100243	6.79649877718382	6.92085565131787	6.80592574948939	6.70770094506115	7.26190648792798	7.27532586864152	7.31016778692155	7.27678005299263
ENSG00000100263	7.04777577334365	7.04837225154018	7.07645086074658	7.1212415228584	7.43226638803329	7.43548308416677	7.56619378102437	7.54164782764261
ENSG00000100266	7.38696073136394	7.36968991074741	7.29428753298517	7.45065076932772	7.34303582254008	7.40830772015744	7.57593326379014	7.59675071195139
ENSG00000100271	5.39636059747569	5.38528831094275	5.31938100488304	5.38743608233408	5.29772422252271	5.33637148632817	5.21988119485581	5.29239042833842
ENSG00000100276	6.28023817933189	5.95889490499325	6.16498157011047	6.05705493879402	6.31853757191786	6.13819516339844	5.90351552140251	6.31184482093462
ENSG00000100280	8.80609186942156	8.75207943346637	8.88978231535574	8.80170352843134	9.14998715154299	9.00089122982549	8.97418326697168	9.11218220282274
ENSG00000100284	8.25603372896322	8.02962480609217	8.02879796839318	8.05601469703744	7.96734152737918	7.93622603960278	7.86257143769168	8.05258295434276
ENSG00000100294	7.06468212403662	7.0798626812924	7.07853883856043	6.95132529474627	6.89251098859987	6.81611022379079	6.79856284439368	6.9142913934774
ENSG00000100296	9.30485722319085	9.12485922919096	9.30385510940371	9.32007199745844	9.32487106726836	9.48869480737608	9.46370736176618	9.41138484480599
ENSG00000100297	7.45479803351121	7.24947317537773	7.46667108624996	7.4678300854365	7.50609484735105	7.42109248448727	7.55721133552609	7.62442960908291
ENSG00000100298	8.05132381776804	8.06645201432578	8.07938092370259	8.15774017735392	7.80236340664299	7.93560802557313	7.85247816776903	7.94886989622872
ENSG00000100299	5.39848697815929	5.23569990305999	5.39121452672054	5.4494466584137	5.36592178602055	5.37879436999186	5.24729658607533	5.2406706471688
ENSG00000100302	7.53679320756396	7.54733273622186	7.64933324807808	7.66536012020611	7.46814946374754	7.42331413951084	7.53765112283893	7.42063665598091
ENSG00000100316	7.83923694693716	7.94920169772648	7.64628922743486	7.79061013184204	8.06073600327397	7.96378920519542	8.05820837340391	8.08626094486581
ENSG00000100325	5.66745857115835	5.57753671331787	5.68748529996957	5.50264031177273	5.54923913842052	5.70498909525978	5.62923304582795	5.64760651669406
ENSG00000100330	10.5393028045506	10.5158662575153	10.4639796456339	10.4985528405602	10.5089721568215	10.513534570084	10.4990194362988	10.5731918175647
ENSG00000100335	8.00765523838579	7.8953825691358	7.91558258488791	8.15716769202902	7.94250567238756	7.9787814717997	8.01843980362972	7.94223624491045
ENSG00000100336	8.8806753835113	8.91036066074722	9.07259660379836	8.96834130762291	8.88354999080158	8.79118239669311	8.82668512110838	8.78369426091284
ENSG00000100342	9.11914608769857	9.07299742409545	9.14628372623318	8.9561343700844	9.26006372788468	9.10605089376634	9.27780493640426	9.0769578958351
ENSG00000100344	8.07502160767977	7.95882170739663	8.01783836521559	7.91265413618708	7.99613416700892	8.00054399834078	8.26133484317473	8.05607660538391
ENSG00000100345	7.41113015387639	7.28945610663975	7.16685227963445	7.31824625060467	7.23812960240873	7.13712844631925	7.18336055814757	7.19535210761314
ENSG00000100346	10.6677587195604	10.722737624502	10.7101640482091	10.6715313589319	11.2510952126128	11.2030587453819	11.2024727468684	11.2025373663628
ENSG00000100350	9.06075796445361	8.99044824950293	9.0332335428651	8.99402784146995	8.78468063725495	8.70370373412403	8.83375357637523	8.74766230091455
ENSG00000100353	6.32671650515504	6.21941946437036	6.08265506927226	6.27315571778204	6.1089784973072	6.19763775312502	6.19509010527233	6.20548038642585
ENSG00000100354	9.54648750047015	9.69824996032582	9.50434031936192	9.48481979541189	10.3109700027771	9.86763922679517	10.022469863452	10.0151821971583
ENSG00000100359	5.91090373924312	5.84770372973131	5.86641948119415	5.8263846485581	5.8487414907063	5.81574382898111	5.80444347753234	5.95353062573478
ENSG00000100360	7.29299657146495	7.35717130024181	7.18984637953035	7.2632413512915	7.23292406357763	7.29421847219221	7.23316671474239	7.27246300380971
ENSG00000100362	6.57992735754251	6.36898930718147	6.33827888977866	6.51452787520918	6.27113641013492	6.19894738666557	6.4038046417721	6.18822384502224
ENSG00000100364	9.47552370664367	9.46067952437394	9.3969548044658	9.40835886982027	9.44860203255414	9.34125298851889	9.33587940243645	9.4078919899488
ENSG00000100368	9.69612067649625	9.50383736157065	9.62880081852431	9.64704080891103	9.33644936698166	9.36496089832412	9.38412751135715	9.3732409266393
ENSG00000100372	6.90150586838606	6.92152362480547	7.02094416493674	6.8361116353715	6.8822547213687	7.0652117454646	6.82702956238229	7.06184833994407
ENSG00000100376	8.14572632380771	8.04823225653734	8.19345087155958	8.0909314614575	7.86186323908221	7.93314970605384	7.97152147578659	7.78634603948729
ENSG00000100379	8.64791632749707	8.72063211730452	8.61482267950348	8.69468139528908	8.87839078666744	8.75265661327518	8.86337214405981	8.93726404203375
ENSG00000100380	7.76542010029384	7.81717385449863	7.92148626148912	7.98047120929972	7.73291466212621	7.77460483069317	7.78021978401048	7.82597219007706
ENSG00000100385	9.14212418454769	8.9774398166144	8.98571225964852	9.03163123199712	8.66555496370604	8.65918035831661	8.67612877646874	8.76252291285875
ENSG00000100393	10.8645053822656	10.7840470277325	10.6413456867838	10.4937659394492	10.5003363293637	10.7972425518032	10.4038120245928	10.385122625383
ENSG00000100395	7.66178259896015	7.7972035917585	7.70714880213124	7.70365932087755	7.48705526480515	7.51628987253951	7.65857926043949	7.46752571910011
ENSG00000100401	4.68032466707425	4.64605364956879	4.65593827602972	4.8041853856244	4.7046040892063	4.70797817939082	4.60886489607189	4.71187715371932
ENSG00000100403	9.54899586914699	9.41587560004101	9.38259068304898	9.35551748035112	9.31264641761974	9.34294185510686	9.42197169216216	9.25275774123211
ENSG00000100413	7.34465054604812	7.40197221654313	7.31856463197418	7.37655097818087	7.41135105620663	7.43878968710351	7.33590578626815	7.57975212952706
ENSG00000100416	8.11826269622468	8.23146374544005	8.03408688170054	8.08442921050033	8.00844084383693	8.01693256749168	7.90545627241138	7.63178189872965
ENSG00000100425	10.3478885384691	10.3636643095882	10.3274207202086	10.4696711242735	10.3339498161637	10.33926814726	10.354847490695	10.353520036804
ENSG00000100427	7.84956977834376	7.90384712456665	7.73125107782839	7.840608895952	8.00289589507598	7.70617242531273	7.88276926470044	7.80508336377791
ENSG00000100429	6.6458722999143	6.44604733040266	6.41444343584168	6.59148105681181	6.6354799475282	6.78064754249579	6.75518759570907	6.59104780001032
ENSG00000128159	9.39803267781963	9.58303016128972	9.64948116965762	9.36548278770053	9.87097617228847	9.69363240711847	9.7616374520755	9.68765796165842
ENSG00000128165	6.65869118264914	6.6133424867686	6.76347253024905	6.70840384621002	6.45532126356797	6.71761188209622	6.64549986087678	6.63216942799502
ENSG00000128191	8.42002091236155	8.34202868812817	8.16114105761855	8.29371836884815	8.80901567429992	8.58454021431516	8.5471439770106	8.8206106713153
ENSG00000128218	6.11236436929959	6.35118084155274	6.18545066582829	6.14331664833821	6.07495586344745	6.13887264179144	6.15650233310323	6.08748072864219
ENSG00000128242	8.73053628762965	8.63901094885335	8.74688744665095	8.76842972042567	8.56032085995528	8.52645312980444	8.4325686560397	8.42549974190608
ENSG00000128253	7.56207977256212	7.28239376490985	7.29830668599756	7.488710910402	7.98989249329459	7.84101439876206	7.8138615182456	7.80742698454974
ENSG00000128272	7.81878486045913	7.77665045278463	7.74741849373408	7.63539871612932	7.7673573450531	7.71514332265347	7.86945403847695	7.66230503754088
ENSG00000128284	8.72065310326764	8.62420091260813	8.57234973599027	8.34867812337549	8.42215102898659	8.42903169519503	8.14654798567631	8.24984573503074
ENSG00000128294	7.61651152911343	7.61498259756557	7.60396062111589	7.64636908011642	7.57913446538346	7.56241491156812	7.47342071791907	7.39280466301586
ENSG00000128298	8.53197678587617	8.52565388958347	8.61274000283983	8.48981184952694	8.32088098049423	8.32606233656649	8.44329427382653	8.4177348724434
ENSG00000128309	8.13722680450327	8.06672079508491	8.1875380515218	8.01492071985636	8.00837458842154	8.2049760350638	8.16577417744063	8.25904675717499
ENSG00000128310	8.07748067242139	8.17545954720283	8.07696107166442	8.12600484625026	7.7793159698504	8.10602992161327	7.9496144048307	7.98107853085462
ENSG00000128311	6.75330419177128	6.87615679538827	6.92078858014176	6.84720534177956	7.13815538962765	7.1457005758663	7.06860149888334	7.15771540399938
ENSG00000128322	7.03658173993197	7.01433635240236	7.05610113067605	6.91282419025932	6.97928478393321	6.9053275111443	6.89784270115536	6.98145575125215
ENSG00000128335	8.58003689506838	8.56441904342984	8.57172044315866	8.47438558544988	8.58130670636552	8.43530690291683	8.54195468407621	8.63226944573691
ENSG00000128340	6.81900218429398	6.74990961395236	7.07046175106805	6.83000509816428	6.82442580456757	6.82560878710565	6.80168352580717	6.82011608213731
ENSG00000128346	6.63190353443914	6.57047168506535	6.80639613652171	6.69234745171572	6.50360534454873	6.59567933879736	6.83362243542342	6.56619255384212
ENSG00000128383	7.77244050285639	7.71115645956269	7.92865781891687	7.82190006418866	7.8486618821479	7.77518206544219	7.93725728726297	7.77309179408767
ENSG00000128394	5.82039569710336	5.90501213113146	5.94723385995149	5.91486247820656	5.91600451657011	5.84037144191209	5.85768233195568	5.86901794942489
ENSG00000128408	7.68666985306414	7.72521343591578	7.6814876826215	7.73599170721643	7.86742849931498	7.86207901129611	7.70212852690345	7.94208437952694
ENSG00000130487	10.2045921604747	10.0644112105883	10.0841413380229	10.1429338063295	9.99848986685424	10.0312810912773	10.2177855698746	10.0134564659902
ENSG00000131100	6.55234466008758	6.73518394709331	6.62206797502813	6.60721439051748	6.65451399165349	6.68026345363803	6.59435248327906	6.68976301040318
ENSG00000133424	9.08298290644666	9.03783981716338	9.17950935741923	8.98677530736876	8.92907350980729	8.90079975263219	8.70385672395108	9.04538509109235
ENSG00000133433	2.65172852479626	2.61736097892565	2.57782437220903	2.65899190492727	2.59369756407483	2.57774745325325	2.57815363630551	2.61682902637566
ENSG00000133454	11.7542757996416	11.7030684389667	11.7073687892725	11.7576476134779	11.9405908114089	11.8609136286191	11.8841968270424	11.8561079962225
ENSG00000133460	7.84137640880082	8.04935457596542	7.91592182413057	8.06713567569243	8.23812233806597	7.84793530118863	8.05746067043643	8.15368260576646
ENSG00000133488	8.07755440023686	8.37802526642791	8.19231820486021	8.12569373406717	8.1583405413069	8.24585669870451	8.23580386829611	8.13229316598896
ENSG00000138892	8.97078538707228	9.04468243151231	8.90365720613647	8.89723513703136	8.81372311648131	8.85269801193554	8.90006202985872	8.91762072553721
ENSG00000138964	8.2229994059784	8.24132319495416	8.41547061834345	8.39710861107433	8.43016119532691	8.26909894179825	8.5194126544566	8.26865373609902
ENSG00000159307	7.66109763165109	7.7118836486794	7.69238838805923	7.6849268609386	7.72968565260372	7.72197203910535	7.64886383909005	7.76154172384343
ENSG00000159496	7.06298547351737	6.87076428736147	6.93641443804185	6.99485250264101	6.93490025046352	6.86453082025504	6.74527240634712	6.92896233927343
ENSG00000159873	8.79713969585591	8.63364379833121	8.56376038997762	8.61251747317923	8.43536602425569	8.52653813107193	8.48407096386002	8.53888647401755
ENSG00000159958	6.1347150094472	6.13509505905391	6.0147034029047	6.15341305617021	6.51564655107879	6.45570547752102	6.34677728820768	6.43204462418767
ENSG00000161133	8.2761512761036	8.45910326959261	8.37048997573836	8.31654435923677	8.53753631174749	8.4492435300545	8.35038179871229	8.43315805944325
ENSG00000161179	6.88473149204861	7.08810927646177	6.9567273503259	6.87178217802378	7.43597906561129	7.23415167365207	7.41175071943611	7.33666270183572
ENSG00000161180	6.45066422654576	6.43149515386075	6.56241801161547	6.48488629987672	6.41065971409495	6.39915409788158	6.65182021020682	6.44221819569918
ENSG00000166862	7.69844957940519	7.65831025465285	7.60281294061788	7.63489921090737	7.76977046028062	7.75900628861894	7.68016770691268	7.81408971496927
ENSG00000167065	8.27255787509781	8.29731001614333	8.40865697473131	8.36179546187656	8.26357492985894	8.31890794753164	8.28151822065844	8.24494241617052
ENSG00000167077	6.67505792220666	6.59702877158206	6.84489063152914	6.73337800985456	6.94121091054903	6.89436826769815	6.99111848682678	6.88140843648263
ENSG00000169184	9.25391521760132	9.14344187766651	9.2366314129015	9.20668502823659	9.51983844816863	9.53631484621546	9.51521749514116	9.5349259171453
ENSG00000169635	7.83130287990055	8.05007910092235	7.93263326211843	8.16397432725598	8.29779039597628	8.32475738646148	8.59539663600376	8.45994602134706
ENSG00000170638	6.82009086585296	6.90214418390828	6.91338617532477	6.7303350305417	7.39465518314022	7.29762273097657	7.27450015071344	7.41579318959401
ENSG00000172250	2.32913079605139	2.28764392300426	2.381858523372	2.3199313105737	2.3365901096459	2.38153845714467	2.28758054241971	2.28518303240029
ENSG00000175329	7.58682375489938	7.71363335039677	7.46184406346628	7.43790888228967	7.42413904941954	7.32189231911155	7.46472289498339	7.52491906465772
ENSG00000176635	6.04533883334938	6.06069218141351	6.00574705190472	6.03345892015639	5.84304401808632	5.96303627837648	5.9091162283904	5.8624168210137
ENSG00000177989	7.33181710267929	7.39885030789083	7.26742311500158	7.34296504080502	7.22488183949422	7.25072813511454	7.32669272306636	7.15138028157057
ENSG00000178026	7.76638267589192	7.79191111104286	7.85645885062385	7.78185072562131	7.83534127460488	7.94290983391663	7.8940506852962	7.97245237258809
ENSG00000179750	8.64918753074499	8.61078963579223	8.46002139578408	8.4678196997197	8.18349245218164	8.31630958544454	8.38191243146181	8.16436141961258
ENSG00000180957	7.56002698494168	7.4750264244424	7.70749199073585	7.62942106280668	7.98245552322216	8.05107501932256	8.20353311371567	8.14295637354861
ENSG00000182541	9.09648045587083	9.14677151781175	9.18151293052244	9.23517532241147	8.90284716549689	8.78131778498656	8.7382160970295	8.66971354088595
ENSG00000182858	6.82907582675266	6.92106167547927	6.91491926130947	6.68055411028542	6.96348575305598	6.84880290955652	6.85447203485024	6.82925430918969
ENSG00000182944	9.94584087389118	9.94065907047953	9.88104000912804	9.77707141160639	9.87031079411852	9.9261889874131	9.82040093195309	9.74115416824451
ENSG00000183307	8.76901559791985	8.88577157231672	8.86703700422096	8.73677122514939	8.49861352462234	8.58660926319048	8.52787097550271	8.55213493194963
ENSG00000183569	6.20730784369274	6.33050175240856	6.1584142684325	6.22330279413437	6.40342413172085	6.09360507390425	6.21600935930334	6.30059424050341
ENSG00000183579	10.321283976616	10.4079983249625	10.3471422817016	10.4358864045672	10.0671257480679	10.1723388446702	10.1283505234849	10.1424859031644
ENSG00000183597	8.34459155943535	7.92819008466271	8.28321217966038	8.17863865305764	8.11143478707159	8.30122454117124	8.24861885738191	8.23052835782468
ENSG00000183628	6.28781024753055	6.26275396562238	6.28299472457258	6.36993908344798	6.35499675421367	6.30108176612466	6.23276378939541	6.31894341125191
ENSG00000183765	9.12251593867762	8.94351902105342	9.27921901512694	8.95328681476633	9.30491015914898	9.36174194151157	9.21574892850841	9.36409215699443
ENSG00000183773	10.281330238643	10.3675544725097	10.2560544056227	10.3190803289443	10.2473874049538	10.2459376641465	10.0242528705969	10.2185266730749
ENSG00000183785	7.74354002323465	7.96802102016545	7.76300272352413	7.60039577638971	7.79024050637081	7.68743367960326	7.91692960241302	7.79615844196142
ENSG00000183963	9.45105425550001	9.42730087566852	9.3155817775541	9.34539217888646	9.09818624980162	9.24596110792314	9.10102509073817	9.24787693211367
ENSG00000184058	7.71789941986911	7.65828721310578	7.66379143846512	7.47094331789404	7.68284136247234	7.66031719100941	7.6881808255044	7.61507078927228
